CAGE	EndT	Nature	StartT	Value
1	1336607172	water	1336607147	0.08
1	1336608367	food_sc	1336608323	0.02
1	1336608425	water	1336608406	0.02
1	1336608786	food_sc	1336608549	0.08
1	1336608710	water	1336608664	0.02
1	1336608957	water	1336608934	0.0600000000000001
1	1336613680	food_sc	1336613436	0.0999999999999999
1	1336616456	food_sc	1336616046	0.18
1	1336616111	food_sc	1336616081	0.02
1	1336616631	food_sc	1336616472	0.04
1	1336616642	water	1336616626	0.02
1	1336616649	water	1336616632	0.02
1	1336617068	water	1336617036	0.0599999999999998
1	1336617518	water	1336617498	0.0800000000000001
1	1336621055	food_sc	1336620697	0.0999999999999998
1	1336623028	food_sc	1336622658	0.1
1	1336623053	water	1336623021	0.12
1	1336623390	food_sc	1336623218	0.0600000000000001
1	1336623404	water	1336623384	0.0600000000000001
1	1336623637	food_sc	1336623525	0.04
1	1336623655	water	1336623628	0.0600000000000001
1	1336624232	water	1336624216	0.02
1	1336624382	food_sc	1336624300	0.02
1	1336624402	water	1336624378	0.0800000000000001
1	1336624683	food_sc	1336624516	0.0600000000000001
1	1336624698	water	1336624678	0.02
1	1336625040	food_sc	1336624852	0.06
1	1336625067	water	1336625042	0.04
1	1336625259	food_sc	1336625186	0.02
1	1336625663	food_sc	1336625583	0.04
1	1336626089	water	1336626062	0.0799999999999998
1	1336628420	food_sc	1336628389	0.02
1	1336628682	food_sc	1336628460	0.06
1	1336628817	water	1336628802	0.04
1	1336628933	food_sc	1336628850	0.0600000000000001
1	1336629008	water	1336628988	0.02
1	1336629651	food_sc	1336629465	0.04
1	1336629774	water	1336629736	0.16
1	1336632286	food_sc	1336632269	0.02
1	1336640634	food_sc	1336640597	0.02
1	1336640964	food_sc	1336640844	0.0600000000000001
1	1336641466	food_sc	1336641409	0.02
1	1336641554	water	1336641546	0.02
1	1336642924	water	1336642906	0.0600000000000001
1	1336656457	food_sc	1336655956	0.2
1	1336665707	food_sc	1336665212	0.16
1	1336674076	food_sc	1336673685	0.1
1	1336676893	food_sc	1336676249	0.22
1	1336676908	water	1336676897	0.04
1	1336678135	water	1336678110	0.1
1	1336679734	food_sc	1336679691	0.0200000000000005
1	1336680027	food_sc	1336679777	0.08
1	1336681847	food_sc	1336681450	0.1
1	1336681470	food_sc	1336681453	0.02
1	1336681995	water	1336681975	0.1
1	1336683680	food_sc	1336683358	0.0600000000000001
1	1336684187	food_sc	1336683758	0.2
1	1336684235	water	1336684202	0.12
1	1336684416	food_sc	1336684312	0.0399999999999998
1	1336684430	water	1336684410	0.04
1	1336684726	water	1336684708	0.0399999999999996
1	1336687381	food_sc	1336686994	0.2
1	1336687397	water	1336687378	0.04
1	1336687937	food_sc	1336687872	0.02
1	1336688240	food_sc	1336687924	0.04
1	1336688134	water	1336688090	0.14
1	1336688702	food_sc	1336688547	0.1
1	1336688732	water	1336688700	0.0800000000000001
1	1336689069	food_sc	1336688920	0.04
1	1336689317	water	1336689299	0.02
1	1336690118	food_sc	1336689973	0.04
1	1336690130	water	1336690109	0.0800000000000001
1	1336690530	food_sc	1336690291	0.06
1	1336690458	food_sc	1336690440	0.02
1	1336690802	water	1336690778	0.04
1	1336696508	food_sc	1336695668	0.24
1	1336696167	water	1336696140	0.0800000000000001
1	1336696535	water	1336696517	0.02
1	1336699741	food_sc	1336699387	0.12
1	1336699769	water	1336699736	0.0800000000000001
1	1336699962	food_sc	1336699926	0.02
1	1336700109	food_sc	1336700014	0.02
1	1336700124	food_sc	1336700103	0.02
1	1336700141	water	1336700120	0.0399999999999996
1	1336700722	water	1336700688	0.12
1	1336701270	food_sc	1336700859	0.12
1	1336701284	water	1336701264	0.0600000000000001
1	1336701673	water	1336701652	0.02
1	1336701929	food_sc	1336701795	0.04
1	1336701952	water	1336701925	0.0600000000000001
1	1336705802	food_sc	1336705725	0.04
1	1336706146	food_sc	1336705930	0.0800000000000001
1	1336706228	water	1336706199	0.1
1	1336706470	food_sc	1336706268	0.06
1	1336706609	food_sc	1336706502	0.04
1	1336706625	water	1336706601	0.0600000000000001
1	1336707172	food_sc	1336706951	0.0799999999999996
1	1336707208	water	1336707177	0.1
1	1336707381	food_sc	1336707279	0.04
1	1336707626	food_sc	1336707595	0.02
1	1336707749	water	1336707726	0.04
1	1336711149	food_sc	1336710448	0.14
1	1336710876	water	1336710858	0.0599999999999999
1	1336711174	water	1336711159	0.04
1	1336712081	food_sc	1336711823	0.1
1	1336712100	water	1336712078	0.0600000000000001
1	1336712455	food_sc	1336712224	0.04
1	1336712472	water	1336712449	0.0600000000000001
1	1336712702	water	1336712682	0.02
1	1336713196	food_sc	1336712796	0.04
1	1336713214	water	1336713191	0.0600000000000001
1	1336713611	food_sc	1336713559	0.02
1	1336713990	food_sc	1336713859	0.04
1	1336714018	water	1336713980	0.0600000000000001
1	1336714602	food_sc	1336714397	0.0600000000000001
1	1336714866	food_sc	1336714751	0.04
1	1336714894	water	1336714858	0.1
1	1336716038	food_sc	1336715133	0.100000000000001
1	1336716227	water	1336716211	0.0800000000000001
1	1336716574	food_sc	1336716227	0.0599999999999996
1	1336716673	water	1336716570	0.12
1	1336717120	food_sc	1336716825	0.04
1	1336721971	food_sc	1336721795	0.08
1	1336722668	water	1336722640	0.02
1	1336731407	water	1336731374	0.02
1	1336737741	food_sc	1336737606	0.1
1	1336737963	food_sc	1336737933	0.02
1	1336739179	food_sc	1336739155	0.02
1	1336739322	food_sc	1336739168	0.12
1	1336739343	water	1336739322	0.04
1	1336740803	food_sc	1336740730	0.02
1	1336741012	water	1336740982	0.02
1	1336741410	water	1336741284	0.08
1	1336748824	food_sc	1336748627	0.14
1	1336755670	food_sc	1336755648	0.02
1	1336758131	food_sc	1336757958	0.18
1	1336761433	food_sc	1336761190	0.18
1	1336762599	water	1336762581	0.04
1	1336763305	food_sc	1336763064	0.06
1	1336763546	food_sc	1336763344	0.04
1	1336763501	food_sc	1336763450	0.02
1	1336763558	water	1336763538	0.04
1	1336764313	water	1336764299	0.06
1	1336766656	food_sc	1336766069	0.14
1	1336766239	food_sc	1336766157	0.04
1	1336766466	water	1336766438	0.04
1	1336766695	water	1336766677	0.02
1	1336766844	water	1336766816	0.1
1	1336767263	food_sc	1336767190	0.04
1	1336767284	water	1336767257	0.08
1	1336767672	food_sc	1336767575	0.02
1	1336770802	food_sc	1336770505	0.12
1	1336770821	water	1336770805	0.02
1	1336773070	food_sc	1336772982	0.0599999999999999
1	1336774032	food_sc	1336773697	0.16
1	1336774044	water	1336774035	0.02
1	1336774183	food_sc	1336774131	0.02
1	1336774540	food_sc	1336774171	0.06
1	1336774285	water	1336774264	0.0599999999999999
1	1336774615	water	1336774600	0.04
1	1336774623	water	1336774607	0.02
1	1336774811	food_sc	1336774709	0.04
1	1336774837	water	1336774804	0.0600000000000001
1	1336775981	food_sc	1336775451	0.12
1	1336775650	water	1336775631	0.04
1	1336776021	water	1336775995	0.06
1	1336776856	food_sc	1336776463	0.06
1	1336776617	water	1336776591	0.0599999999999999
1	1336777103	water	1336777083	0.0600000000000001
1	1336777374	food_sc	1336777358	0.02
1	1336778072	food_sc	1336777812	0.0799999999999998
1	1336779230	food_sc	1336779044	0.04
1	1336781209	food_sc	1336781159	0.04
1	1336784023	food_sc	1336783911	0.04
1	1336787645	food_sc	1336786975	0.24
1	1336787321	water	1336787304	0.02
1	1336787567	water	1336787538	0.0399999999999999
1	1336787740	water	1336787641	0.06
1	1336787770	water	1336787734	0.04
1	1336787931	water	1336787898	0.02
1	1336788083	water	1336788061	0.0599999999999999
1	1336788283	food_sc	1336788126	0.04
1	1336788227	food_sc	1336788147	0.02
1	1336788361	water	1336788336	0.04
1	1336792975	food_sc	1336792854	0.0600000000000001
1	1336795683	food_sc	1336795375	0.14
1	1336796151	food_sc	1336795694	0.06
1	1336795963	water	1336795887	0.18
1	1336796518	food_sc	1336796246	0.0799999999999999
1	1336796298	water	1336796279	0.06
1	1336796580	food_sc	1336796504	0.04
1	1336796600	water	1336796577	0.06
1	1336797064	water	1336797032	0.1
1	1336797272	food_sc	1336797159	0.0600000000000001
1	1336797484	food_sc	1336797342	0.04
1	1336797546	water	1336797517	0.0799999999999998
1	1336797965	food_sc	1336797907	0.04
1	1336797987	water	1336797958	0.0600000000000001
1	1336798280	food_sc	1336798251	0.02
1	1336798735	food_sc	1336798382	0.0800000000000001
1	1336798655	water	1336798627	0.1
1	1336798905	food_sc	1336798824	0.0399999999999999
1	1336798932	water	1336798904	0.04
1	1336799118	food_sc	1336799051	0.02
1	1336799202	food_sc	1336799106	0.04
1	1336799375	food_sc	1336799349	0.02
1	1336799559	food_sc	1336799540	0.02
1	1336799583	water	1336799555	0.0800000000000001
1	1336799837	food_sc	1336799671	0.0600000000000001
1	1336800117	water	1336800099	0.04
1	1336800488	food_sc	1336800172	0.06
1	1336800772	food_sc	1336800475	0.1
1	1336800843	water	1336800823	0.04
1	1336801115	food_sc	1336800918	0.0799999999999996
1	1336801398	water	1336801373	0.04
1	1336801564	food_sc	1336801478	0.02
1	1336801789	food_sc	1336801552	0.06
1	1336801684	water	1336801656	0.04
1	1336801999	food_sc	1336801844	0.0800000000000001
1	1336802218	food_sc	1336802008	0.04
1	1336802370	food_sc	1336802311	0.04
1	1336803034	food_sc	1336802393	0.14
1	1336802933	food_sc	1336802785	0.04
1	1336802887	water	1336802841	0.08
1	1336803114	food_sc	1336803079	0.02
1	1336803432	food_sc	1336803155	0.08
1	1336803227	water	1336803206	0.0399999999999998
1	1336803713	food_sc	1336803261	0.1
1	1336803791	food_sc	1336803663	0.04
1	1336803828	water	1336803785	0.0800000000000001
1	1336807793	food_sc	1336807728	0.04
1	1336807909	food_sc	1336807733	0.04
1	1336808003	water	1336807978	0.0399999999999998
1	1336808364	food_sc	1336808229	0.0600000000000001
1	1336808405	water	1336808392	0.04
1	1336809396	food_sc	1336809256	0.02
1	1336809403	food_sc	1336809386	0.04
1	1336809460	water	1336809436	0.04
1	1336817748	food_sc	1336817718	0.0200000000000005
1	1336818008	food_sc	1336817914	0.04
1	1336818193	water	1336818179	0.02
1	1336827303	food_sc	1336827280	0.04
1	1336827448	food_sc	1336827432	0.02
1	1336827725	food_sc	1336827700	0.02
1	1336827856	food_sc	1336827820	0.02
1	1336834004	food_sc	1336833992	0.02
1	1336834853	food_sc	1336834812	0.02
1	1336836779	food_sc	1336836722	0.04
1	1336844987	food_sc	1336844804	0.12
1	1336845011	water	1336844994	0.02
1	1336847148	food_sc	1336847075	0.04
1	1336847227	food_sc	1336847180	0.04
1	1336847247	water	1336847232	0.02
1	1336847327	food_sc	1336847277	0.02
1	1336847481	water	1336847472	0.02
1	1336847777	water	1336847760	0.02
1	1336848573	water	1336848560	0.0600000000000001
1	1336848998	food_sc	1336848833	0.1
1	1336850384	food_sc	1336850299	0.0800000000000001
1	1336850405	water	1336850379	0.0600000000000001
1	1336851480	food_sc	1336851389	0.0800000000000001
1	1336851727	water	1336851709	0.0800000000000001
1	1336852700	food_sc	1336852601	0.0800000000000001
1	1336853371	food_sc	1336852822	0.0599999999999996
1	1336853154	food_sc	1336853056	0.02
1	1336853169	water	1336853151	0.02
1	1336853382	water	1336853360	0.04
1	1336853762	water	1336853737	0.0599999999999996
1	1336853909	food_sc	1336853791	0.02
1	1336854091	food_sc	1336854031	0.02
1	1336854610	food_sc	1336854397	0.04
1	1336854518	water	1336854497	0.04
1	1336854804	water	1336854781	0.0800000000000001
1	1336854900	food_sc	1336854869	0.02
1	1336855238	food_sc	1336854945	0.0800000000000001
1	1336855621	food_sc	1336855465	0.04
1	1336855677	water	1336855641	0.1
1	1336856325	food_sc	1336856030	0.06
1	1336856354	water	1336856320	0.0800000000000001
1	1336856849	water	1336856685	0.22
1	1336857087	food_sc	1336856995	0.02
1	1336857992	food_sc	1336857308	0.2
1	1336857464	water	1336857445	0.02
1	1336858944	food_sc	1336858705	0.04
1	1336858975	food_sc	1336858948	0.02
1	1336859221	food_sc	1336859107	0.0200000000000005
1	1336859317	water	1336859298	0.02
1	1336859795	food_sc	1336859708	0.02
1	1336859959	food_sc	1336859815	0.04
1	1336859974	water	1336859958	0.02
1	1336859985	water	1336859961	0.0600000000000001
1	1336860643	food_sc	1336860591	0.02
1	1336860900	water	1336860706	0.14
1	1336864450	food_sc	1336864407	0.04
1	1336865187	food_sc	1336864662	0.12
1	1336864717	water	1336864703	0.02
1	1336864779	food_sc	1336864724	0.02
1	1336865215	water	1336864936	0.08
1	1336865777	water	1336865760	0.02
1	1336865952	water	1336865911	0.14
1	1336866565	food_sc	1336866374	0.0800000000000001
1	1336868035	food_sc	1336867973	0.04
1	1336868148	water	1336868132	0.0799999999999998
1	1336868905	food_sc	1336868796	0.02
1	1336869091	food_sc	1336869030	0.02
1	1336869213	water	1336869190	0.04
1	1336869838	food_sc	1336869818	0.02
1	1336875067	food_sc	1336875052	0.02
1	1336876627	food_sc	1336876612	0.04
1	1336879060	food_sc	1336879011	0.0800000000000001
1	1336882558	food_sc	1336882342	0.16
1	1336883109	food_sc	1336883066	0.0200000000000005
1	1336883309	water	1336883152	0.1
1	1336883393	food_sc	1336883174	0.06
1	1336883633	food_sc	1336883422	0.0600000000000005
1	1336883561	water	1336883533	0.0800000000000001
1	1336883948	water	1336883920	0.0600000000000001
1	1336884131	food_sc	1336884019	0.04
1	1336884173	water	1336884136	0.04
1	1336884204	water	1336884179	0.02
1	1336884473	food_sc	1336884341	0.02
1	1336884496	water	1336884469	0.0800000000000001
1	1336884605	water	1336884596	0.02
1	1336884979	food_sc	1336884608	0.0800000000000001
1	1336884815	food_sc	1336884766	0.0200000000000005
1	1336885261	food_sc	1336885125	0.04
1	1336885322	food_sc	1336885248	0.04
1	1336885343	water	1336885316	0.04
1	1336886213	food_sc	1336885911	0.040000000000001
1	1336886037	water	1336886020	0.02
1	1336886246	water	1336886206	0.0600000000000001
1	1336886745	food_sc	1336886440	0.0800000000000001
1	1336886797	water	1336886759	0.1
1	1336887059	food_sc	1336887039	0.36
1	1336887223	food_sc	1336887087	0.04
1	1336887495	food_sc	1336887375	0.02
1	1336887830	food_sc	1336887670	0.04
1	1336888213	water	1336888189	0.04
1	1336888771	food_sc	1336888233	0.1
1	1336888754	food_sc	1336888710	0.0200000000000005
1	1336888951	water	1336888928	0.0800000000000001
1	1336889422	food_sc	1336889070	0.12
1	1336889218	water	1336889203	0.04
1	1336889534	water	1336889427	0.06
1	1336890201	food_sc	1336889626	0.12
1	1336889837	water	1336889817	0.02
1	1336890415	water	1336890397	0.02
1	1336890956	food_sc	1336890835	0.02
1	1336891384	water	1336891369	0.02
1	1336899667	water	1336899647	0.0600000000000001
1	1336908469	food_sc	1336908453	0.02
1	1336911892	food_sc	1336911877	0.0200000000000005
1	1336921730	food_sc	1336921565	0.0600000000000005
1	1336922165	water	1336922148	0.0600000000000001
1	1336925481	food_sc	1336925263	0.100000000000001
1	1336927016	water	1336926996	0.1
1	1336928899	food_sc	1336928560	0.120000000000001
1	1336930853	food_sc	1336930671	0.14
1	1336930940	water	1336930924	0.02
1	1336933212	food_sc	1336933194	0.42
1	1336933479	food_sc	1336933424	0.0200000000000005
1	1336934264	food_sc	1336933958	0.0800000000000001
1	1336934397	water	1336934373	0.0800000000000001
1	1336935096	food_sc	1336934776	0.06
1	1336935204	water	1336935185	0.02
1	1336935470	water	1336935438	0.1
1	1336936067	food_sc	1336935925	0.1
1	1336936557	food_sc	1336936224	0.1
1	1336936764	water	1336936731	0.0799999999999996
1	1336938380	water	1336938363	0.02
1	1336938581	water	1336938563	0.04
1	1336938939	food_sc	1336938673	0.08
1	1336941112	water	1336941092	0.0399999999999998
1	1336942541	food_sc	1336942385	0.1
1	1336942573	water	1336942553	0.04
1	1336942952	food_sc	1336942858	0.02
1	1336942963	water	1336942941	0.0999999999999996
1	1336943786	food_sc	1336943357	0.12
1	1336943814	water	1336943780	0.100000000000001
1	1336944316	food_sc	1336944211	0.02
1	1336944624	water	1336944600	0.0600000000000005
1	1336945524	food_sc	1336945301	0.04
1	1336946233	food_sc	1336946083	0.0800000000000001
1	1336946310	water	1336946231	0.08
1	1336946905	food_sc	1336946764	0.04
1	1336946923	water	1336946906	0.04
1	1336947465	food_sc	1336947442	0.0200000000000005
1	1336947930	food_sc	1336947683	0.04
1	1336948449	food_sc	1336948423	0.359999999999999
1	1336949494	food_sc	1336949308	0.040000000000001
1	1336949857	water	1336949837	0.04
1	1336949923	water	1336949846	0.0600000000000005
1	1336955185	food_sc	1336955035	0.14
1	1336955526	food_sc	1336955200	0.100000000000001
1	1336955307	water	1336955295	0.04
1	1336955583	water	1336955562	0.02
1	1336955779	food_sc	1336955690	0.0200000000000005
1	1336955799	water	1336955773	0.0800000000000001
1	1336956231	water	1336956212	0.02
1	1336956511	food_sc	1336956259	0.0600000000000005
1	1336956403	water	1336956382	0.0599999999999996
1	1336956903	food_sc	1336956756	0.0799999999999998
1	1336956920	water	1336956903	0.0399999999999998
1	1336957628	food_sc	1336957548	0.0200000000000005
1	1336957867	water	1336957726	0.08
1	1336957754	water	1336957734	0.02
1	1336957841	food_sc	1336957773	0.0200000000000005
1	1336963413	food_sc	1336963231	0.18
1	1336966384	food_sc	1336966360	0.04
1	1336968151	food_sc	1336968096	0.0600000000000005
1	1336968508	food_sc	1336968390	0.04
1	1336968530	water	1336968501	0.0600000000000005
1	1336969419	water	1336969402	0.0599999999999996
1	1336970418	food_sc	1336970330	0.0200000000000005
1	1336970699	food_sc	1336970589	0.04
1	1336970864	water	1336970840	0.0800000000000001
1	1336970960	food_sc	1336970856	0.34
1	1336971249	water	1336971219	0.0600000000000005
1	1336971338	food_sc	1336971283	0.0800000000000001
1	1336971399	water	1336971376	0.0399999999999991
1	1336971808	food_sc	1336971761	0.0200000000000005
1	1336971835	water	1336971810	0.100000000000001
1	1336972469	food_sc	1336972210	0.08
1	1336972924	water	1336972906	0.04
1	1336973421	food_sc	1336972982	0.100000000000001
1	1336973650	water	1336973621	0.0999999999999996
1	1336974039	food_sc	1336973961	0.0200000000000005
1	1336974678	food_sc	1336974010	0.2
1	1336974734	water	1336974720	0.0200000000000005
1	1336975057	food_sc	1336974891	0.480000000000001
1	1336975309	food_sc	1336975159	0.04
1	1336975477	water	1336975449	0.0999999999999996
1	1336975888	food_sc	1336975554	0.0999999999999996
1	1336976094	water	1336976068	0.0600000000000005
1	1336976474	food_sc	1336976169	0.04
1	1336976503	water	1336976478	0.0799999999999992
1	1336978159	food_sc	1336977956	0.0600000000000005
1	1336978992	food_sc	1336978895	0.04
1	1336979770	water	1336979717	0.02
1	1336979872	water	1336979854	0.0200000000000005
1	1336992485	water	1336992457	0.02
1	1336992699	water	1336992664	0.02
1	1336993033	water	1336993010	0.02
1	1336993371	food_sc	1336993135	0.06
1	1336993409	food_sc	1336993358	0.02
1	1336993708	water	1336993680	0.04
1	1336993803	food_sc	1336993763	0.02
1	1336993888	water	1336993839	0.06
1	1336994223	food_sc	1336994152	0.02
1	1336994435	water	1336994412	0.04
1	1336994603	food_sc	1336994469	0.04
1	1337006210	water	1337006188	0.04
1	1337018814	food_sc	1337018613	0.08
1	1337019125	food_sc	1337018822	0.06
1	1337019152	water	1337019122	0.08
